Time ,Thrust N,x-Thrust N,y-Thrust N,Acceleration Meters/sec/sec,x-Acceleration Meters/sec/sec,y-Acceleration Meters/sec/sec,Acceleration Total Meters/sec/sec,x-Acceleration Total Meters/sec/sec,y-Acceleration Total Meters/sec/sec,Velocity Meters / Sec,x-Velocity Meters / Sec,y-Velocity Meters / Sec,Mach number ,Altitude Meters,Range Meters,Cd ,Drag force N,x-Drag force N,y-Drag force N,Longitudinal moment of inertia Grams-Centimeters^2,Radial moment of inertia Grams-Centimeters^2,Flight angle Deg.,Gamma - Velocity tangent angle Deg.,Wind angle of attack Deg.,CG Centimeters,Mass Grams,CP Centimeters,CNa - normal force coefficient ,Static stability margin Calibers,Angular acceleration Rad/s/s,Torque N-m,Pitch rate rad/s,Pitch force N,x-Wind velocity Kilometers / Hour,Cross wind drag N,Cross wind lift N,X Wind induced acceleration Meters/sec/sec,Y Wind induced lift Meters/sec/sec,X Wind drift velocity Meters / Sec,Y Wind drift velocity Meters / Sec,Thermal rise velocity Kilometers / Hour,Gravity Meters/sec/sec,Pressure KPa,Temperature Degrees Centigrade,Density kg/m^3,Viscosity ?,Kinematic viscosity ?,Sound velocity Meters / Sec,Corrective moment coefficient ,Damping moment coefficient ,Nat. Freq. at zero roll rate rad/s,Damping Ratio ,Prec. Freq. rad/s,Nat. Coupled Frequency rad/s,Coupled Damping Ratio ,Booster 2 Velocity Meters / Sec,Booster 2 x-Velocity Meters / Sec,Booster 2 y-Velocity Meters / Sec,Booster 2 range Meters,Booster 2 altitude Meters,Booster 2 flight angle Deg.,Booster 1 Velocity Meters / Sec,Booster 1 x-Velocity Meters / Sec,Booster 1 y-Velocity Meters / Sec,Booster 1 range Meters,Booster 1 altitude Meters,Booster 1 flight angle 
19.035000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.050000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.065000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.080000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.095000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.110000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.125000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.140000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.155000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.170000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.185000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.200000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.215000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.230000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.245000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.260000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.275000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.290000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.305000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.320000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.335000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.350000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.365000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.380000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.395000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.410000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.425000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19.440000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
